stop_id,stop_code,stop_name,stop_lat,stop_lon,zone_id
2253,"KLSZK01","Kleszczewo/Szkoła II",52.3360707600,17.1658086900,B
1707,"JUNI43","Junikowo",52.3838300000,16.8356600000,A
1134,"MAGA01","Małe Garbary",52.4117352000,16.9388622900,A
722,"JUNI02","Junikowo",52.3836756200,16.8361174900,A
1008,"WOLO02","Wołowska",52.3704000800,16.8428975300,A
3923,"UNLU41","Unii Lubelskiej",52.3721260400,16.9501551200,A
2015,"BNKLO01","Baranowo/Klonowa",52.4417193066,16.7856525597,B
1396,"STAR04","Starołęka PKM",52.3687272200,16.9333491400,A
754,"KRAS01","Kraszewskiego",52.4089167600,16.9017838200,A
4048,"TLLZA01","Trzcielin/Leśne Zacisze",52.3278593600,16.6722997200,C
34,"ARPO41","Armii Poznań",52.4213219800,16.9236569500,A
1548,"SWKI02","Świątniczki",52.3359999800,17.0108321500,A
1759,"GLTEC01","Głuchowo/Tęczowa",52.3449651909,16.7749975990,C
1567,"KOZAK01","Komorniki/Zakładowa Wirenka",52.3352858900,16.8083921300,B
1424,"DRDE01","Droga Dębińska",52.3874419000,16.9305755000,A
760,"GROD02","Grodziska",52.4101224600,16.8842069800,A
1096,"SOEJ01","Sczanieckiej",52.3949794400,16.8969889800,A
381,"SOB30","Os. Sobieskiego",52.4650545300,16.9165060800,A
1772,"RKAP74","Rondo Kaponiera",52.4077451000,16.9136199900,A
1543,"KRWI02","Krzesiny Wiadukt",52.3401477400,16.9993624100,A
3956,"KDINS01","Kórnik/Parkowa Instytut",52.2453229229,17.0959746027,C
474,"OKOS01","Os. Kosmonautów",52.4384400500,16.9408119500,A
371,"WIED01","Wiedeńska",52.4636457600,16.9037033500,A
501,"WLOA01","Włościańska",52.4446345900,16.9139879900,A
3745,"BJPRZ01","Błażejewo/Os. Przylesie",52.2184789500,17.0760273700,C
3860,"CECME02","Czerwonak/Cmentarz",52.4585471500,16.9961692000,B
2675,"SCPKM01","Szczodrzykowo/Kórnik PKM",52.2810362700,17.1047215800,C
2565,"PLL03","Port Lotniczy Ławica",52.4142302500,16.8284017000,A
376,"WIET02","Wietrzna",52.4683871600,16.9005959200,A
2031,"NAKOB02","Napachanie/Kobylnicka",52.4841275465,16.7291606071,B
3833,"MELES02","Mielno/Leśna",52.4933972182,17.0671678390,C
1749,"PLBOI02","Plewiska/Boisko",52.3678400000,16.8013800000,B
1503,"OSZO01","Os. Zodiak",52.3912242300,16.9899634300,A
3311,"ARNI01","Arnikowa",52.4920666774,16.9424369132,A
2222,"KZZON01","Koziegłowy/Żołnierzy Niezłomnych",52.4464440500,16.9837328800,B
1347,"CZDEB01","Czapury/Dębowa",52.3261267526,16.9106343641,B
1050,"SWIE03","Świerczewo",52.3563551700,16.8843606300,A
2672,"DZLES02","Dziećmierowo/Leśna",52.2703047000,17.0978484800,C
867,"MORON01","Mosina/Rondo",52.2433893800,16.8474932600,C
1908,"RKNOB02","Rokietnica/Noblistów",52.5095724700,16.7364642300,B
2480,"SDZUR01","Swarzędz/Armii Poznań/Żurawia",52.3951720000,17.0593690000,B
328,"SLPRO01","Suchy Las/Promienista",52.4783970400,16.8605156100,B
1383,"SWAK02","Św. Antoniego Kościół",52.3641264900,16.9321579200,A
1148,"ZAWA03","Zawady",52.4148157700,16.9571803800,A
3252,"LITRZ02","Lisówki/Trzcielińska",52.3211410000,16.6489890000,C
3698,"DZDB01","Dojazd Biocentrum",52.4328438548,16.8991824949,A
4226,"ZEFDS02","Żerniki/Fabryczna DHL Supply Chain",52.3294024000,17.0356604400,B
690,"DPDOP01","Dopiewiec/",52.3599545700,16.7091852100,C
1084,"GORC21","Górczyn PKM",52.3815782900,16.8809082400,A
1069,"TREB02","Trębacka",52.3876410100,16.8695737300,A
472,"OWW01","Os. Wichrowe Wzgórze",52.4416835800,16.9410835100,A
2119,"PRNA01","Przyjemna",52.3505483600,17.0408873000,A
1143,"ROSR04","Rondo Śródka",52.4093966100,16.9557316000,A
568,"STEK01","Strzeszynek",52.4640133000,16.8285525700,A
709,"DBWIK02","Dąbrowa/Krótka",52.4008751900,16.7446036500,C
3629,"LUPKM03","Luboń/PKM",52.3445773155,16.8917446829,B
1869,"MRTOW01","Mrowino/Towarowa",52.5069663000,16.7064720600,B
2456,"PKPOL01","Paczkowo/Polna",52.3929050000,17.1570600000,C
2057,"RUSZK01","Rumianek/Szkolna",52.4614306700,16.6237900800,C
2430,"JSTUL02","Jasin/Tulipanowa",52.4085150000,17.1047180000,B
952,"WIKOS02","Wiry/Kościół",52.3211361094,16.8514417773,B
186,"TRAU42","Traugutta",52.3846996100,16.9142178600,A
2475,"SDPAD01","Swarzędz/Hala",52.4092700000,17.0689230000,B
2218,"CESZK01","Czerwonak/Szkolna",52.4622358177,16.9827250613,B
2388,"CEUGM04","Czerwonak/Urząd Gminy",52.4716139000,16.9890116300,B
411,"OSZY01","Os. Zygmunta Starego",52.4601935935,16.9096308498,A
1062,"MRAG02","Mrągowska",52.3812679800,16.8648346700,A
373,"MAGO01","Mateckiego",52.4612617400,16.8978341800,A
2145,"BRLAK01","Borówiec/Łąkowa",52.2829330000,17.0451850000,B
3205,"FIALK02","Fiałkowo/",52.3752089907,16.6567304859,C
42,"KMIE42","Kmieca",52.4263972600,16.9387575900,A
8,"POZN42","Poznańska",52.4140944800,16.9162984600,A
1879,"RKLES02","Rokietnica/Leśna",52.5051000000,16.7364000000,B
549,"SAFO01","Safony",52.4443076500,16.8814765500,A
1769,"PLSZK02","Plewiska/Szkoła",52.3618800000,16.8084700000,B
255,"ZIWSP02","Zielątkowo/Wspólna",52.5606240800,16.8127820000,C
983,"LUUNI02","Luboń/Unijna",52.3522620269,16.8655795231,B
1144,"ROSR01","Rondo Śródka",52.4096810100,16.9577102400,A
4234,"SEKOR01","Siekierki Wielkie/Kórnicka",52.3776878116,17.1664714831,C
337,"SLWIA02","Suchy Las/Wiadukt",52.4683773500,16.8841298500,B
1534,"RYMA02","Rymanowska",52.3450729700,16.9846761800,A
1826,"TURY02","Turystyczna",52.4826084600,16.7803631700,A
2760,"DHTEC02","Dachowa/Tęczowa",52.3017909213,17.0864707319,B
419,"KRES03","Kresowa",52.4681807500,16.9459521800,A
3929,"TADE02","Tadeuszak",52.3747800000,16.9538800000,A
2211,"CEELE02","Czerwonak/Elewator",52.4864096400,16.9780642500,B
560,"STST02","Stary Strzeszyn",52.4516384300,16.8486845800,A
478,"WLOD01","Włodarska",52.4363640300,16.9474454600,A
4251,"GROT91","Grotkowska",52.3863851189,16.8429709359,A
379,"SOK01","Os. Sobieskiego Komisariat",52.4660132600,16.9110653900,A
2005,"LWOTO01","Lusowo/Otowska",52.4264903500,16.7142736700,C
1156,"GLOW01","Główna",52.4227869400,16.9764654200,A
4013,"SERB06","Serbska",52.4322406913,16.9451227897,A
2758,"DHKRE01","Dachowa/Kręta",52.3044238900,17.0817273900,B
1464,"KOSC02","Kościelna",52.4135688200,16.9046633600,A
1545,"SIEW01","Siewierska",52.3404211600,17.0054712800,A
2088,"CDOKR01","Ceradz Dolny/Okrężna",52.4259392600,16.5774834100,C
2441,"SBDZI02","Sarbinowo/Dzika",52.4237620000,17.1564120000,C
1761,"KOTOP02","Komorniki/Topolowa",52.3399213800,16.7961222600,B
776,"MARS01","Marszałkowska",52.4014503875,16.8650777659,A
1161,"BALA01","Bałtycka",52.4267849300,16.9785790600,A
4164,"PODJ01","Podjazdowa",52.4789838792,16.7786574747,A
3828,"BHPET02","Błażejewko/Pętla",52.1993144100,17.1076877100,C
37,"PASI41","Pasieka",52.4261525300,16.9311888200,A
3701,"BOKRE02","Bolechowo/Kręta",52.5432544639,16.9947082027,C
150,"MILO42","Miłostowo",52.4101993000,17.0025350800,A
3617,"KOKOM02","Komorniki/Os. Kompozytorów ",52.3210729331,16.8053981795,B
3710,"MALI02","Malinowa",52.3695900000,16.9109900000,A
265,"GOPRO02","Golęczewo/Promienista",52.5372995800,16.8109521500,C
3636,"KRZA01","Krzyżowa",52.3882235013,16.9237095653,A
4010,"DHCIS02","Dachowa/Cisowa",52.2919842055,17.0792690410,B
4108,"ROMI06","Rondo Minikowo",52.3552922500,16.9423631254,A
36,"ZNIW71","Żniwna",52.4243429100,16.9263538700,A
1353,"STWI02","Starołęka Wielka",52.3424213878,16.9182049941,A
3843,"WILC42","Wilczak",52.4271580000,16.9466430000,A
1591,"ROLN02","Rolna",52.3830378700,16.9170866100,A
3312,"RKAP45","Rondo Kaponiera",52.4078000000,16.9130900000,A
53,"WINI41","Os. Winiary",52.4359270900,16.9115017500,A
3932,"BNSPO01","Baranowo/Spokojna",52.4408890000,16.7907710000,B
3626,"LUWSC02","Luboń/Wschodnia ",52.3434226895,16.8826392663,B
2970,"GLMOR01","Głuchowo/Morelowa",52.3451200000,16.7644000000,C
455,"RUBI02","Rubież",52.4489062700,16.9476013600,A
3117,"SKKOS02","Skórzewo/Kościół",52.3909629095,16.7904044951,B
2326,"SRSKR01","Śródka/Skrzyżowanie",52.2998081600,17.1230832800,B
2641,"JWWIE02","Jeziory Wielkie/Wieś",52.1837605700,17.1238948700,D
356,"SUCH01","Sucholeska",52.4625733300,16.8685713400,A
1848,"RKPKM01","Rokietnica/Węzeł Przesiadkowy",52.5117320000,16.7533180000,B
570,"PSAR02","Psarskie",52.4732148200,16.8030259500,A
4232,"PRISK92","Promnice/Klub Iskra",52.5487766990,16.9643076222,C
2558,"GAMTU02","Garby Małe/Tulecka",52.3608470000,17.0751590000,C
3122,"KNDOP02","Konarzewo/Dopiewska",52.3354928413,16.7090017755,C
1939,"PMOLS01","Przeźmierowo/Kasztanowa",52.4188783900,16.7778621400,B
101,"AREN41","Arena",52.3972781800,16.8883695100,A
994,"LUCME02","Luboń/Cmentarz",52.3492496349,16.8499807785,B
4258,"UE93","Uniwersytet Ekonomiczny",52.4061347100,16.9179541200,A
77,"DRZE42","Drzewieckiego",52.3965900200,16.8668666900,A
1663,"STOI03","Stoińskiego",52.4509892700,16.9263428300,A
512,"STKA02","Strzeszyńska",52.4436909800,16.9032034800,A
4125,"WARP01","Warpińska",52.4132503200,17.0481453400,A
2662,"KDZAM02","Kórnik/Zamkowa",52.2378630500,17.0938892900,C
1427,"BIEL02","Bielniki",52.3944250900,16.9335446300,A
1681,"HEWI03","Hetmańska Wiadukt",52.3829946800,16.9281884600,A
1024,"BOJA01","Bojanowska",52.3763846200,16.8722159200,A
1005,"RUDN01","Rudnicze",52.3758228400,16.8437427000,A
1627,"AWF01","AWF",52.3982485100,16.9348113200,A
2749,"RBSZK01","Robakowo/Szkoła",52.3009873219,17.0563948177,B
4,"MT72","Most Teatralny",52.4107374400,16.9126471700,A
450,"BORA02","Boranta",52.4566864500,16.9521145400,A
2259,"NGPAR02","Nagradowice/Park",52.3201232600,17.1497962000,B
1172,"GNIE02","Gnieźnieńska",52.4243702900,16.9908254300,A
1907,"RKNOB01","Rokietnica/Noblistów",52.5089090400,16.7370754200,B
733,"STMI04","Stadion Miejski",52.3949771300,16.8620319900,A
164,"PP72","Politechnika",52.4007011200,16.9487645300,A
2266,"KXOSP01","Komorniki gm.Kleszczewo/OSP",52.3306343600,17.1111042300,B
2381,"BWJOD02","Bolechówko/Jodłowa",52.5189228700,16.9948277800,C
663,"OWCZ02","Owcza",52.4063616300,16.8181857800,A
273,"ZOSOB01","Złotkowo/Sobocka",52.5132079000,16.8354985600,B
634,"KLRA03","Kolorowa",52.4106575600,16.8640171900,A
3377,"LKKOS91","Lusówko/Kościół ",52.4258826300,16.6454118000,C
2277,"KYORL02","Kliny/Orla",52.4783680900,17.0421019700,C
2292,"DEKAS01","Dębogóra/Kasztanowa",52.4909536400,17.0956738100,C
889,"PUKOS01","Puszczykowo/Kościelna",52.2856426400,16.8553204000,C
2163,"CZGRO02","Czapury/Gromadzka",52.3196376800,16.9218183200,B
2137,"KXLAS02","Koninko/Las",52.2997180000,17.0308230000,B
1513,"KRGO01","Krzywoustego",52.3742028400,16.9812218200,A
1304,"KALIS02","Kamionki/Lisia",52.2840542800,17.0061699400,B
344,"BIAL02","Białczańska",52.4570019700,16.8793614500,A
2105,"KHKRE01","Kokoszczyn/Kręta",52.4916065700,16.6530657800,C
1584,"TRAU01","Traugutta",52.3855467800,16.9138131100,A
878,"PUNIW02","Puszczykowo/Niwka Szpital",52.2641841800,16.8701902600,C
3845,"PINA02","Piękna",52.4176452192,16.8761754536,A
184,"HEWI41","Hetmańska Wiadukt",52.3827743900,16.9292470600,A
1051,"KORF01","Korfantego",52.3592496300,16.8867441100,A
1412,"OB I02","Os. Orła Białego I",52.3757688500,16.9665523300,A
2303,"CEGAJ01","Czerwonak/Gajowa",52.4709332500,16.9958905100,B
894,"PUZRO01","Puszczykowo/Źródlana",52.2932731600,16.8621866100,C
1890,"RKBOC02","Rokietnica/Boczna",52.5180689000,16.7454575800,B
1076,"SCIE02","Ściegiennego",52.3904857400,16.8748599000,A
3879,"NAKOB03","Napachanie/Kobylnicka",52.4838937565,16.7285555470,B
2156,"TULES01","Tulce/Leśna",52.3443426400,17.0723302400,B
951,"WIKOS01","Wiry/Kościół",52.3196740061,16.8542752295,B
2108,"GRKRE02","Góra/Kręta",52.4793463200,16.6361721100,C
830,"PINZ04","Piastowska",52.3726471900,16.9176872700,A
1695,"SZOO72","Stare Zoo",52.4081887500,16.9087997900,A
299,"SLKON01","Suchy Las/Konwaliowa",52.4784712780,16.8687966719,B
3242,"KNMŁY01","Konarzewo/Młyńska",52.3394263681,16.7205274325,C
1029,"RAKO03","Rakoniewicka",52.3792719300,16.8792907800,A
967,"LUSTU02","Luboń/Studzienna",52.3429896969,16.8445795103,B
966,"KOWIR02","Komorniki/Wirowska",52.3410772624,16.8396947569,B
834,"HEWI01","Hetmańska Wiadukt",52.3832121000,16.9288388300,A
1316,"DAPIO01","Daszewice/Piotrowska",52.2993912300,16.9580540800,B
1133,"GRLA02","Grochowe Łąki",52.4129500000,16.9388200000,A
3752,"DHKLO04","Dachowa/Klonowa",52.2976754900,17.0984648600,B
465,"UMUL02","Umultowska",52.4427139100,16.9290799200,A
2063,"MT02","Most Teatralny",52.4100495400,16.9129050600,A
1810,"KOJEZ02","Komorniki/Jeziorna",52.3294114256,16.8016645160,B
1933,"WYWIE03","Wysogotowo/Wierzbowa",52.4137947000,16.7773217100,B
1007,"WOLO01","Wołowska",52.3706340200,16.8426570500,A
3368,"LUNIE01","Luboń/Niepodległości",52.3489700312,16.8913019560,B
963,"KOLUB01","Komorniki/Lubońska",52.3390294225,16.8343230038,B
2623,"KDBIE02","Kórnik/Bnin Armii Krajowej",52.2347983900,17.0946002100,C
10,"SOLA42","Sołacz",52.4230151800,16.9036213400,A
1896,"ZYSWI02","Żydowo/Świetlica",52.5461983200,16.7546028600,B
654,"EDWA02","Edwardowo",52.4093054100,16.8474360100,A
4055,"PAWRZ02","Palędzie/Wrzosowa",52.3726579133,16.7266370637,C
268,"GOPKM02","Golęczewo/PKM",52.5349678600,16.8268641000,C
693,"DOOSR02","Dopiewo/Ośrodek Zdrowia",52.3591720100,16.6837441500,C
1287,"WOLK01","Wołkowyska",52.4002819800,16.9682977300,A
3854,"UZKOL01","Uzarzewo/ Przejazd Kolejowy",52.4555779977,17.1205754609,C
2114,"BZZNO02","Brzezno/",52.4913176100,16.6220973800,C
1087,"KRAU72","Krauthofera",52.3869666500,16.8908748900,A
2107,"GRKRE01","Góra/Kręta",52.4793762900,16.6358483600,C
297,"ZLZLO01","Złotniki/Złotnicka",52.4868397800,16.8534343900,B
1996,"ZKZAK01","Zakrzewo/Zakrzewska",52.4057159600,16.7088567200,C
2611,"GDWEZ01","Gądki/Węzeł",52.3118359500,17.0467649200,B
2140,"BRLAS02","Borówiec/Las",52.2927870000,17.0448840000,B
1566,"KOZAK02","Komorniki/Zakładowa Wirenka",52.3354303900,16.8084246300,B
2554,"GAAKA01","Garby Wielkie/Akacjowa",52.3746820000,17.0713590000,C
1731,"GOSP03","Gospodarska",52.3550263100,17.0281817100,A
664,"ZLDZ01","Złotowska Działki",52.4014307700,16.8100223300,A
2422,"BOPAL02","Bolechowo/Pałac",52.5442235600,16.9906102700,C
318,"MOCM02","Morasko Cmentarz",52.4844634100,16.9100089000,A
1951,"WICH03","Wichrowa",52.4324567508,16.8077446321,A
1690,"GORC42","Górczyn PKM",52.3810061700,16.8812332000,A
823,"OSDE01","Os. Dębina",52.3604115200,16.9044811600,A
1438,"LIBE02","Libelta",52.4131215800,16.9202398300,A
1249,"SDRAC01","Swarzędz/Os. Raczyńskiego",52.3991040000,17.0647120000,B
233,"RSTA41","Rondo Starołęka",52.3810631200,16.9433080300,A
541,"GOLE02","Golęcin",52.4303575800,16.8914781200,A
330,"SLBOR02","Suchy Las/Borówkowa",52.4743723400,16.8626849100,B
2027,"KBLIP02","Kobylniki/Lipowa",52.4722206602,16.7491423479,B
1556,"PLON01","Plonowa",52.3549389300,17.0102529700,A
3840,"RZEG43","Rondo Żegrze",52.3768100000,16.9562000000,A
1436,"WIEL01","Wielka",52.4088381400,16.9383157600,A
1829,"KCPET01","Kicin/Pętla",52.4655540800,17.0205516500,B
2087,"CDOKR02","Ceradz Dolny/Okrężna",52.4254497100,16.5769179700,C
1077,"SCIE03","Ściegiennego",52.3909701900,16.8733010700,A
4104,"KOTW01","Kotwicza",52.3553193046,16.9322837096,A
912,"LUPAR01","Luboń/Parkowa",52.3343740680,16.8755999086,B
194,"STMA41","Starołęka Mała",52.3765038800,16.9402608900,A
2006,"LWSWA02","Lusowo/Swadzimska",52.4313566400,16.7057244400,C
1941,"PMCME02","Przeźmierowo/Cmentarz",52.4170043100,16.7881303600,B
1227,"BROW02","Browarna",52.3994165700,17.0184791300,A
548,"HEZJ01","Hezjoda",52.4453060500,16.8744765100,A
661,"LAWI01","Ławica",52.4095376500,16.8229507000,A
493,"POLA02","Połabska",52.4352475700,16.9312698300,A
2146,"BRLAK02","Borówiec/Łąkowa",52.2829140000,17.0452720000,B
212,"OSLE42","Os. Lecha",52.3900634300,16.9778299400,A
1056,"SJNZ02","Sempołowskiej",52.3631961200,16.8919351800,A
3128,"KNKSH02","Konarzewo/Ks. Hartlieba",52.3431159868,16.6952477264,C
336,"SLWIA01","Suchy Las/Wiadukt",52.4694683081,16.8825359634,B
593,"KRZY04","Krzyżowniki",52.4416695900,16.8073361700,A
900,"LELEC01","Łęczyca/Łęczycka",52.3088601620,16.8775183918,B
1472,"OSWI02","Os. Oświecenia",52.3894777000,16.9585817900,A
1944,"PMKOS02","Przeźmierowo/Kościelna",52.4253172234,16.7856673173,B
2313,"BUBUG01","Bugaj/",52.3104351000,17.1818931800,B
1032,"PRCZ01","Przełęcz",52.3772787000,16.8880974300,A
3342,"GVOSI01","Gaj Wielki/",52.4591930000,16.5769490000,C
172,"AWF41","AWF",52.3992400000,16.9343000000,A
1831,"KCSZK02","Kicin/Szkoła",52.4634316700,17.0189726200,B
2556,"GATUL02","Garby Wielkie/Tulecka",52.3703510000,17.0738340000,C
225,"POKA42","Polanka",52.3969400000,16.9622600000,A
2362,"SDKOS03","Swarzędz/Os. Kościuszkowców",52.4210660000,17.0809150000,B
1154,"RWSC01","Rynek Wschodni",52.4208191000,16.9700531800,A
2495,"SOSN01","Sośnicka",52.4057000000,17.0419430000,A
1623,"OPIA01","Os. Piastowskie",52.3909189300,16.9472103000,A
2012,"SALIP02","Sady/Lipowa",52.4435741600,16.7184906900,C
254,"ZIWSP01","Zielątkowo/Wspólna",52.5605640700,16.8126771500,C
403,"KURP02","Kurpińskiego",52.4505247900,16.9195517600,A
1368,"ZAKL01","Zaklikowska",52.3486860100,16.9411966200,A
779,"NIES02","Niestachowska",52.4214491900,16.8943141900,A
1470,"PILS02","Piłsudskiego",52.3925968800,16.9513642700,A
1583,"PALA02","Palacza",52.3897404200,16.8835120300,A
132,"ROSR41","Rondo Śródka",52.4100886700,16.9557905900,A
2223,"KZZON02","Koziegłowy/Żołnierzy Niezłomnych",52.4484847500,16.9842291500,B
2855,"JAWO01","Jawornicka",52.3871280000,16.8587280000,A
3549,"KCZA02","Kotowicza",52.3667558000,16.8844354000,A
153,"BAKA42","Baraniaka",52.4037693100,16.9543871300,A
1927,"WYWAR01","Wysogotowo/Warzywna",52.4012508100,16.7911788600,B
369,"OSMA01","Os. Marysieńki",52.4604586800,16.9039205700,A
786,"UP02","Uniwersytet Przyrodniczy",52.4262198100,16.9039978500,A
75,"GROC41","Grochowska",52.3989629500,16.8758472200,A
1979,"BTBAT01","Batorowo/Batorowska",52.4213294100,16.7539934300,C
2604,"PXZEG02","Bytyń/Żeglarska",52.4966370000,16.4966020000,C
1881,"NASTA02","Napachanie/Starzyńska",52.4897370000,16.7317860000,B
1804,"ROSTW02","Rosnówko/Stawnego",52.2993981384,16.7725330859,C
1573,"DRUZ01","Drużynowa",52.3808882200,16.8976649400,A
1116,"SLKA03","Słowiańska",52.4273333500,16.9192608700,A
2287,"WEJWO02","Wierzonka/Jednostka Wojskowa",52.4852556000,17.0806318700,C
2280,"KYBRZ01","Kliny/Brzozowa",52.4895432400,17.0596249800,C
2781,"RODWO02","Rosnówko/Dworcowa",52.2972400083,16.7672351206,C
1200,"KZSZK04","Koziegłowy/Szkoła",52.4466153423,16.9905465699,B
3202,"DOWDW01","Dopiewo/Więckowska II",52.3732438629,16.6596524835,C
3101,"MGPOZ01","M. Goślina/Poznańska",52.5736495671,17.0110448254,C
4011,"SCSZK02","Szczodrzykowo/Szkoła",52.2844967703,17.1051685647,C
3574,"KBKIE01","Kobylniki/Kierska",52.4736777181,16.7543074951,B
3740,"KXMAG02","Koninko/Magazynowa",52.3154498900,17.0312323200,B
3327,"JAI01","Jasielska I",52.4455623805,16.8969245877,A
3862,"FONA01","Folwarczna",52.3886700000,17.0093500000,A
507,"TROJ02","Trójpole",52.4366036600,16.9118021400,A
3963,"PKLES02","Pokrzywnica/Leśna",52.3972160529,16.6719602913,C
1022,"OSIA02","Ostatnia",52.3729373400,16.8664989900,A
139,"ZAWA42","Zawady",52.4136466034,16.9581832333,A
582,"ADMI01","Admiralska",52.4751780000,16.7768486100,A
3213,"WKSZK02","Więckowice/Szkoła",52.3967880000,16.6380710000,C
1796,"RSROS04","Rosnowo/",52.3248815700,16.7808619500,C
935,"LUWPL01","Luboń/Wojska Polskiego",52.3426829913,16.8749653334,B
1894,"RTSOB02","Rostworowo/Sobocka",52.5370198100,16.7587170600,B
444,"BIPRK02","Biedrusko/Park",52.5451933400,16.9467181900,B
772,"OGNI01","Ognik",52.4072669000,16.8680441400,A
526,"SZKA02","Szczawnicka",52.4387345300,16.8899214300,A
881,"PUPPM02","Puszczykowo/Puszczykówko PKM",52.2721533000,16.8620024000,C
2446,"PKSAR01","Paczkowo/1 (Sarbinowska)",52.4052040000,17.1577180000,C
3727,"SARN01","Sarnia",52.4089180000,17.0445280000,A
2464,"PKSZK01","Paczkowo/Szkoła",52.4020809983,17.1595797010,C
1451,"ZERO02","Żeromskiego",52.4165557600,16.8918269900,A
436,"IMBI01","Imbirowa",52.4999651700,16.9400833200,A
978,"LUZAB02","Luboń/Żabikowo",52.3450460000,16.8542620000,B
2913,"SKSZA01","Skórzewo/Szarotkowa",52.3933996000,16.7950822200,B
2340,"MAAUT01","Markowice/Autostrada",52.3120691700,17.2321514000,B
2659,"BELAS01","Biernatki/Laskowa",52.2271642900,17.1065144500,C
571,"PSAR01","Psarskie",52.4736903600,16.8033006500,A
2343,"WZCME01","Wierzenica/Cmentarz",52.4664980000,17.0735610000,C
2488,"SDPLD02","Swarzędz/Południowa",52.4017700000,17.0808320000,B
2419,"SDRAC03","Swarzędz/Os. Raczyńskiego",52.3999340000,17.0647660000,B
1023,"BOJA02","Bojanowska",52.3760578900,16.8722833700,A
2328,"SRJED01","Śródka/I",52.2983486300,17.1266879500,B
2603,"BVBYT02","Bytyń/",52.4873340000,16.5044950000,C
1923,"ZOLIP02","Złotkowo/Lipowa",52.5071870500,16.8349642400,B
2341,"WZKOS01","Wierzenica/Kościół",52.4626480000,17.0699130000,C
105,"TRAU44","Traugutta",52.3853237900,16.9138239700,A
2085,"CKKOL02","Ceradz Kościelny/Kościół",52.4373567100,16.5925915600,C
1380,"SWAC01","Św. Antoniego Cmentarz",52.3629986400,16.9379452500,A
3592,"PNSTA02","Promno/Stacja",52.4720407732,17.2143302611,C
1978,"BTBAT02","Batorowo/Batorowska",52.4211329400,16.7546509600,C
2026,"WLKE01","Wielkie",52.4653484530,16.7592217637,B
1704,"GROT71","Grotkowska",52.3865628400,16.8439037400,A
670,"SKOSM02","Skórzewo/Os. Makowe",52.3886978000,16.7827904100,B
764,"MARC01","Marcelińska",52.4043790100,16.8745328200,A
489,"ROSO04","Rondo Solidarności",52.4341511600,16.9403435800,A
532,"LUTY01","Lutycka",52.4385654600,16.8943024500,A
23,"ALSO42","Aleje Solidarności",52.4359820600,16.9199740600,A
1239,"BORO02","Borówki",52.3896073900,17.0315419500,A
2511,"JSRCZ02","Jasin/Rabowicka II",52.3983900000,17.1064040000,B
79,"STMI42","Stadion Miejski",52.3953542600,16.8623584000,A
1740,"PLPOD01","Plewiska/Podgórna",52.3661878100,16.8249950100,B
1124,"WILC01","Wilczak",52.4269576000,16.9479935100,A
2582,"MGOKR01","M. Goślina/Okrężna",52.5833105100,17.0165526600,C
4151,"SKWIO01","Skórzewo/Wiosenna",52.3999098575,16.7815351995,B
987,"LUOLU02","Luboń/Os. Lubonianka",52.3490692456,16.8810454495,B
1755,"GLSPO02","Głuchowo/Spokojna",52.3488527775,16.7725478434,C
4206,"KOTUL02","Komorniki/Tulipanowa",52.3480100000,16.8142300000,B
252,"CHNAT02","Chludowo/Nad Torem",52.5604177800,16.8196280500,C
389,"OPIE02","Opieńskiego",52.4599041300,16.9217350800,A
934,"LUSTP02","Luboń/Straż Pożarna",52.3462640978,16.8790089057,B
908,"LUPOD02","Luboń/Podgórna",52.3247731075,16.8793778448,B
2309,"KXTAN02","Tanibórz/Zachód",52.3459495300,17.1134171200,B
2406,"SDGRU01","Swarzędz/Cieszkowskiego",52.4133620000,17.0852100000,B
2010,"LWKOS01","Lusowo/Kościół",52.4329532300,16.6980826400,C
977,"LUSZN02","Luboń/Szkolna",52.3427371160,16.8676160668,B
2207,"OWOGR01","Owińska/Gospodarstwo Ogrodnicze",52.5034255600,16.9758111100,C
3115,"RAKO04","Rakoniewicka",52.3779401929,16.8827278117,A
349,"MORS01","Morszyńska",52.4579201500,16.8727657600,A
1946,"PMZAC01","Przeźmierowo/Zacisze",52.4262350000,16.7886620000,B
2410,"JADZ01","Jaryszki/Działki",52.3340673026,17.0187335159,B
3120,"KNKOS01","Konarzewo/Kościelna",52.3349070000,16.7112930000,C
210,"OCZ72","Os. Czecha",52.3861128400,16.9756493300,A
87,"MODW72","Most Dworcowy",52.4038694800,16.9111204500,A
2294,"KFDWR01","Karłowice/Dwór",52.4940860000,17.1003210000,C
2763,"SCTRZ02","Szczodrzykowo/Poznańska",52.2927239400,17.1080833300,C
1253,"ZAGIM02","Zalasewo/Planetarna Szkoła",52.3928840000,17.0689170000,B
2893,"TUKRA03","Tulce/Krańcowa",52.3495336800,17.1001830600,B
226,"HCP42","HCP",52.3815242000,16.9113663400,A
3173,"POGL98","Poznań Główny",52.4037115359,16.9177622672,A
2263,"KXBYL02","Komorniki gm.Kleszczewo/Bylin",52.3263893400,17.1247081400,B
3768,"WIDWR02","Wierzenica/Dwór",52.4605174800,17.0693962300,C
915,"LUTAR01","Luboń/Targowa",52.3388219268,16.8745521216,B
557,"ZOWY02","Żołnierzy Wyklętych",52.4406722100,16.8677999100,A
3125,"KNSEZ01","Konarzewo/Sezamkowa",52.3376130196,16.7040137190,C
3935,"WLOD42","Włodarska",52.4360035765,16.9470117579,A
